"notificationId","recipientUserId","message","type","relatedItemId","isRead","createdAt","triggeringUserId"
NOTIF4d1d99ff-09a4-4aa7-83f8-9996db654a47,U576fdc3cd93c5f8a964cfd49c86bb56e,รานี  หาญรักษ์ ได้กดไลค์รายงานของคุณ,like,SUB201fc5fc-745d-456b-9003-38253fe67ccf,1,"2025-09-12 06:22:28",
NOTIF4d538ada-5647-4fb3-abc1-dd0aa1bd3dfe,Uc3deb58f23a35214bef4304af0f4ce31,นฤมล คุ้มไพรี ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBd12bc5b0-6ffc-4f1d-9ff0-fec4d11e507f,1,"2025-09-11 10:00:40",
NOTIF4d72fc1c-a907-4ac9-a10c-d63b7ce63f8d,Ub187446b3dce745a5479ced608d1329a,มลฤดี พรมจินดา ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBb8c0ece8-a0e9-43ed-aa04-63f1a98a5fce,0,"2025-09-12 04:47:22",
NOTIF4d748168-02a1-402a-a6bd-b5d517deac94,Udb19859a3e2b7f89c448b9f60b5bfe24,สัตยา วงศ์ชมภู ได้กดไลค์รายงานของคุณ,like,SUB62f924c3-77ef-4570-99f6-438681262688,0,"2025-09-11 10:27:14",
NOTIF4d75186d-c531-49d3-9d57-dc1635d5651c,U5ed5f1ea35304e72d2785df3c705470a,สัตยา วงศ์ชมภู ได้กดไลค์รายงานของคุณ,like,SUB4a553b06-3c7d-4163-b405-7ca1c216c1be,0,"2025-09-11 10:27:52",
NOTIF4d9d88d2-a9ca-45c9-8653-4e50ed80f759,U5ed5f1ea35304e72d2785df3c705470a,น้ำอ้อย  ตระกูลรัมย์ ได้กดไลค์รายงานของคุณ,like,SUBa57a01aa-f70f-461c-923a-6c7c08a7a00c,0,"2025-09-12 13:00:22",
NOTIF4da2c14c-eb3c-4751-ae6e-4bda82529632,U566d021df9589e746b2cf0cac397ceba,ลักษณา ติงสุวาทิตย์ ได้กดไลค์รายงานของคุณ,like,SUB3cfd6c98-6bf0-4993-9805-bd8b1c15cbfb,1,"2025-09-11 09:46:49",
NOTIF4da69852-cb36-40ff-9a79-618f53852b60,U3f08e5c27ff57004358e74657c179dfb,เสาวลักษณ์ สุขทรัพย์ ได้กดไลค์รายงานของคุณ,like,SUBd6d03fef-47be-497f-973b-bd85db0c3e7c,1,"2025-09-12 03:12:17",
NOTIF4db300fa-8add-406e-af74-664fcb51be8a,U410bb259434247e428bffe17a4c7886e,นฤมล คุ้มไพรี ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBf4161ae1-c34a-4833-bce7-f62f09a99335,1,"2025-09-11 10:00:55",
NOTIF4db6ffd1-2c4f-4c06-b678-740dd429ee34,U9385e759d7c6eb3f001317f8d640fdad,ชัยวัฒน์ แก้วขาว ได้กดไลค์รายงานของคุณ,like,SUB8cb42db1-1865-4e53-b2e3-ec25fb8eb5ef,1,"2025-09-12 09:20:30",
NOTIF4dc82b01-4136-4f91-ac4f-f1614a802611,U5afd1eef67eaddb04a1429c4818f0191,ปราณี คงประสิทธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBa0f64007-e413-4da0-9780-338c878a1391,0,"2025-09-11 12:26:29",
NOTIF4de1561a-a930-44da-8e20-0c7c816789ff,U5ed5f1ea35304e72d2785df3c705470a,กรรจนา กล่อมกมล ได้กดไลค์รายงานของคุณ,like,SUB466001d6-c06c-460e-ae31-9273b26fd450,0,"2025-09-11 09:27:41",
NOTIF4df8d0d4-b3b0-4e8e-bd0c-368715a47ce8,U501da046355458a7429f8ab0c1e8462a,กฤษศรานุพงศ์ บรรจงจิต ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB01a08bfa-ac7d-4402-b8e1-09607ea83543,0,"2025-09-12 00:53:57",
NOTIF4e094a0d-0777-406e-8730-8dbb26ad7d5f,U8189c4ebf4b2912ef555d7ebb8227220,ชัญญาภัส คำสมศรี ได้กดไลค์รายงานของคุณ,like,SUBb3d7cbb4-b418-4c7e-870b-b48e1ab068b8,0,"2025-09-12 07:11:10",
NOTIF4e0b3ee8-f8de-4551-8b0a-7cee95fefb0d,Uf28573e75b2ff38e7a6d806a2029fc96,กฤษศรานุพงศ์ บรรจงจิต ได้กดไลค์รายงานของคุณ,like,SUB0742f4b8-4f1c-4e09-863f-612748eb2cd3,1,"2025-09-12 00:27:29",
NOTIF4e370bfc-a6ca-4656-bf25-f500923c0f81,Ue5c1890274f83598abc3f31c532e446f,วิภาดา เอียมโพธิ์ ได้กดไลค์รายงานของคุณ,like,SUBd5ab5d0d-e978-486e-a847-458f895ee0b9,0,"2025-09-10 12:56:16",
NOTIF4e472d5d-2bfc-4ca1-8a27-bba98021b52c,U9385e759d7c6eb3f001317f8d640fdad,มนัสชนก  ผายฉิมพลี ได้กดไลค์รายงานของคุณ,like,SUB22d117a1-e83c-482f-b102-cfc1ca0c4a6e,1,"2025-09-11 13:33:36",
NOTIF4eeac746-238f-4f70-96d0-17883df07748,U9385e759d7c6eb3f001317f8d640fdad,อรกานต์ ดีนา ได้กดไลค์รายงานของคุณ,like,SUB1a8afafe-6603-4fd1-826a-ffa49abf0f28,1,"2025-09-12 03:01:48",
NOTIF4ef94265-2bf6-4bdb-86b6-0b1f8028b8f8,U5ed5f1ea35304e72d2785df3c705470a,ปราณี คงประสิทธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBd52ed043-75ab-4ee8-af04-a07b38a383e6,0,"2025-09-12 07:55:32",
NOTIF4eff63e6-1cf0-466e-89cd-f3531d6ae8cb,U88704d91895362474691e3314db1e44f,ลักษณา ติงสุวาทิตย์ ได้กดไลค์รายงานของคุณ,like,SUB3ec197d7-38e5-4592-a984-fdba638c4be0,0,"2025-09-12 01:23:19",
NOTIF4f7d92ab-5999-4bbf-8f17-12954ab2ea74,U522840aba03a1f1b8583b52dc34a5d3c,มนัสชนก  ผายฉิมพลี ได้กดไลค์รายงานของคุณ,like,SUB2818111c-9fc8-4394-8c76-b926a1be433d,0,"2025-09-12 04:44:18",
NOTIF4f84fd0a-7a7d-429a-acb2-52a1994f4929,U320e199e13b623206fdd29c333c6ed63,มลฤดี พรมจินดา ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB539e4664-e4dd-4eee-8f03-cc8d0271bf52,0,"2025-09-12 05:04:53",
NOTIF4f8f1d57-00b0-4df1-9d5a-c6ff729b78ba,U9c40686f168b74fadc4ce5f0f7508532,สุจิตรา สร้อยจักร ได้กดไลค์รายงานของคุณ,like,SUBd02ec8ab-0cdc-4368-b564-7ee2c37e3cdc,0,"2025-09-14 09:25:33",
NOTIF4f9c3a24-ff31-471d-b247-466157d00087,Uedf90f9b5212577262c7d4b266e6bd2b,จําเนียร  ไถหว่าน ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB2c465e20-be4c-44b9-9f61-79ba7a335f19,0,"2025-09-12 22:22:02",
NOTIF4ffcbe2a-a3af-4003-bc68-7281c024c01d,U5ed5f1ea35304e72d2785df3c705470a,พีรายุทธ ได้กดไลค์รายงานของคุณ,like,SUB4a553b06-3c7d-4163-b405-7ca1c216c1be,0,"2025-09-11 09:31:53",
NOTIF501c53ea-c723-4d87-897d-cf3fdafc0623,U501da046355458a7429f8ab0c1e8462a,วรรณนิภา ชาไชย ได้กดไลค์รายงานของคุณ,like,SUB01a08bfa-ac7d-4402-b8e1-09607ea83543,0,"2025-09-12 13:31:27",
NOTIF501e02dc-9425-4fc3-82ea-bc81c9e73bac,U9c40686f168b74fadc4ce5f0f7508532,Thanrana Pratumsri ได้กดไลค์รายงานของคุณ,like,SUBd02ec8ab-0cdc-4368-b564-7ee2c37e3cdc,0,"2025-09-12 06:45:56",
NOTIF5037940d-a934-464f-979b-2a713494eae4,U463d6c75321700740b8093575d6aaaf3,วิภาดา เอียมโพธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBafe686bd-0905-4ff2-89da-a53b34faf553,1,"2025-09-11 01:27:44",
NOTIF508d6bfb-767f-4833-a442-ab1d0f29c330,U463d6c75321700740b8093575d6aaaf3,เบญจมาศ หุตจิตต์ ได้กดไลค์รายงานของคุณ,like,SUBcc819b7c-c2e4-4cf4-a536-e9fda344a235,1,"2025-09-12 02:56:59",
NOTIF50b532ac-d137-4c40-9da4-b117294aa332,U8189c4ebf4b2912ef555d7ebb8227220,ลักษณา ติงสุวาทิตย์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBb3d7cbb4-b418-4c7e-870b-b48e1ab068b8,0,"2025-09-12 13:10:49",
NOTIF50e16101-948c-402a-8bdc-88041ba22730,Ud07545eb2b5e85ccf433423600708e88,ปิยนันท์ โปร่งสันเทียะ ได้กดไลค์รายงานของคุณ,like,SUB6f1fed31-c98a-4df1-a632-39ea349c934f,0,"2025-09-14 12:53:09",
NOTIF50e2acb5-5b89-42a8-bccb-e9065a340b3f,Ua6166688603926b5ecb49f220e1d3cb7,จําเนียร  ไถหว่าน ได้กดไลค์รายงานของคุณ,like,SUBb01ab325-4542-4744-ab17-8e91b45aff7c,0,"2025-09-12 10:20:20",
NOTIF50e45975-479a-498f-b51f-d200d81ec1c3,U9385e759d7c6eb3f001317f8d640fdad,ปราณี คงประสิทธิ์ ได้กดไลค์รายงานของคุณ,like,SUBee38a96b-2915-42a0-b3d9-0062d4040590,1,"2025-09-11 12:30:22",
NOTIF50ec0fb7-f042-4bc5-b3e4-2bcab23855de,U463d6c75321700740b8093575d6aaaf3,วิภาดา เอียมโพธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBafe686bd-0905-4ff2-89da-a53b34faf553,1,"2025-09-11 10:11:19",
NOTIF51013cd9-5924-477b-ae07-ab2de7e775d7,U5ed5f1ea35304e72d2785df3c705470a,สุกัญญา คำทา ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB1b2b0ee2-d950-458a-ad01-311ec520bcde,0,"2025-09-12 04:29:20",
NOTIF5114674c-b3c9-471c-8f5c-976a16338955,U5bbac6bb6e63ec02fbf3af7b5bac31b0,รัตติยา บุญยะศิลป์ ได้กดไลค์รายงานของคุณ,like,SUBe483939c-6adb-421b-b26d-26b345be40e8,1,"2025-09-11 01:03:14",
NOTIF513ba1da-39fc-40c2-9fad-fbf8330e1e39,Udb19859a3e2b7f89c448b9f60b5bfe24,จารุวรรณ อินตาโย ได้กดไลค์รายงานของคุณ,like,SUB62f924c3-77ef-4570-99f6-438681262688,0,"2025-09-11 13:27:50",
NOTIF5140b272-5658-4b87-8842-f7789ada5f81,Uedf90f9b5212577262c7d4b266e6bd2b,ชัยวัฒน์ แก้วขาว ได้กดไลค์รายงานของคุณ,like,SUB2c950d21-85c6-4278-b2ce-d3fd9e3e8b7d,0,"2025-09-11 09:21:23",
NOTIF514c4dce-7acd-4be4-950e-7d39fb3396b4,U9385e759d7c6eb3f001317f8d640fdad,มลฤดี พรมจินดา ได้กดไลค์รายงานของคุณ,like,SUB1c5f4c32-1473-4979-8d16-d62d23795b50,1,"2025-09-12 04:55:27",
NOTIF5158d86e-f4bc-46b4-9da4-cc8fb7c87690,U9385e759d7c6eb3f001317f8d640fdad,อุษณี ทาแว่น ได้กดไลค์รายงานของคุณ,like,SUB1c5f4c32-1473-4979-8d16-d62d23795b50,1,"2025-09-12 04:05:05",
NOTIF51679e9f-8ce6-42dd-8338-c74b70648314,U2cacaa74d96ff2c259f6ea4d4155bd51,มลฤดี พรมจินดา ได้กดไลค์รายงานของคุณ,like,SUB1885f835-89c6-4134-b50e-61f4e2f8d1cf,0,"2025-09-12 04:45:42",
NOTIF517392ef-2a45-4ded-b7a6-b01abed629cf,U566d021df9589e746b2cf0cac397ceba,ทิพวัลย์ พรมอาสา ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB3cfd6c98-6bf0-4993-9805-bd8b1c15cbfb,1,"2025-09-12 13:59:55",
NOTIF5181a141-f09e-42a7-9b13-364a47a2cafc,U92bc31e9a59a7fd8cf56cd9f216cb062,นกน้อย ศรสิทธิ์ ได้กดไลค์รายงานของคุณ,like,SUB29e3065b-2732-4ac7-8744-a0b3369b6bc3,0,"2025-09-12 01:48:35",
NOTIF51a73fa1-fe97-4307-b24c-d34d6b82f5c8,Ua6166688603926b5ecb49f220e1d3cb7,สัตยา วงศ์ชมภู ได้กดไลค์รายงานของคุณ,like,SUBb01ab325-4542-4744-ab17-8e91b45aff7c,0,"2025-09-11 10:28:08",
NOTIF51b2ec52-f8a7-437f-bbcc-cc2595281299,U9385e759d7c6eb3f001317f8d640fdad,จำปา   จบศรี ได้กดไลค์รายงานของคุณ,like,SUB8cb42db1-1865-4e53-b2e3-ec25fb8eb5ef,1,"2025-09-11 01:00:38",
NOTIF51cd87bd-7194-4d1f-b7bb-56874b8efe5a,U9c40686f168b74fadc4ce5f0f7508532,ปราณี คงประสิทธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBd02ec8ab-0cdc-4368-b564-7ee2c37e3cdc,0,"2025-09-11 11:10:06",
NOTIF51d1a7b6-496d-4659-a724-7a0a33479559,Uf3998d6281a9b95cb8b0c01c98d9f152,พเยาว์  อุ่นเรือน ได้กดไลค์รายงานของคุณ,like,SUB5c24ea19-d137-4faa-b209-69f7d51cd8e6,0,"2025-09-12 00:51:41",
NOTIF51db5f61-cd2d-4d66-bbc3-46b8dcf6c3c4,U5ed5f1ea35304e72d2785df3c705470a,ปราณี คงประสิทธิ์ ได้กดไลค์รายงานของคุณ,like,SUB802f0543-cba7-4b25-bf6a-700a1f54141a,0,"2025-09-12 07:49:19",
NOTIF51de8ab2-969f-4366-a354-dc5a0dc8a6e8,U20e38085f09aca2811cce54cb266d603,วรรณนิภา ชาไชย ได้กดไลค์รายงานของคุณ,like,SUB634e699d-da1b-4fe8-9d84-67cf8b8fd16c,0,"2025-09-12 13:31:18",
NOTIF51e1de2e-88fb-4d0d-8a95-fdb902966c46,Ua734babe6cbae5446f6c5b26dfffa7d4,กฤษศรานุพงศ์ บรรจงจิต ได้กดไลค์รายงานของคุณ,like,SUB12446206-ea82-4db5-94fa-ff9e514c96fd,0,"2025-09-10 12:56:31",
NOTIF51e6bdf3-e7b0-482e-a925-d666e1e4e216,U463d6c75321700740b8093575d6aaaf3,สุจิตรา สร้อยจักร ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBc420556c-676e-41ae-9d0a-ae5d69053296,0,"2025-09-14 09:52:18",
NOTIF51e975f6-8b17-4988-9aaf-98140eecd4c0,Ua25338cd306d213f6207471b79dde3e0,วรรณนิภา ชาไชย ได้กดไลค์รายงานของคุณ,like,SUBf8e60540-fd58-4f77-9604-d938e5b4f146,0,"2025-09-12 13:26:35",
NOTIF51ec6d2f-c58e-4ead-b7b9-0867c8c97656,U6c40662caf0cc16bd892426940f43843,วรรณนิภา ชาไชย ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBc4ffecf1-0f4e-4f86-87c4-a11f4b813779,1,"2025-09-11 01:03:55",
NOTIF521472fb-ea0f-4d2d-bc18-cfe0ae38005b,U2cacaa74d96ff2c259f6ea4d4155bd51,จารุวรรณ อินตาโย ได้กดไลค์รายงานของคุณ,like,SUB1885f835-89c6-4134-b50e-61f4e2f8d1cf,0,"2025-09-11 06:03:46",
NOTIF52152f2b-7407-4ff0-aa2d-b44859676bb5,U3dd88218198a95b733087bc1362e9844,วิภาดา เอียมโพธิ์ ได้กดไลค์รายงานของคุณ,like,SUB49ab38a8-0bfc-446b-ad79-65df5960f20d,0,"2025-09-11 05:39:22",
NOTIF523a1c2f-453a-498c-a161-9589f5db7591,U9385e759d7c6eb3f001317f8d640fdad,จำปา   จบศรี ได้กดไลค์รายงานของคุณ,like,SUB1a8afafe-6603-4fd1-826a-ffa49abf0f28,1,"2025-09-11 01:00:37",
NOTIF523bce1d-d48a-41d4-8e5f-1dc33a6ed0e8,U566d021df9589e746b2cf0cac397ceba,รานี  หาญรักษ์ ได้กดไลค์รายงานของคุณ,like,SUB3cfd6c98-6bf0-4993-9805-bd8b1c15cbfb,1,"2025-09-12 06:25:47",
NOTIF52584c57-3ccf-4217-a7d2-53aa43ca34c4,U463d6c75321700740b8093575d6aaaf3,ชัญญาภัส คำสมศรี ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBcc819b7c-c2e4-4cf4-a536-e9fda344a235,1,"2025-09-12 07:21:40",
NOTIF52718ce5-2a31-446e-a8e0-433f9f5a3eca,U9385e759d7c6eb3f001317f8d640fdad,รุ่งทิวา บุญอภัย ได้กดไลค์รายงานของคุณ,like,SUB1a8afafe-6603-4fd1-826a-ffa49abf0f28,1,"2025-09-11 05:22:08",
NOTIF52733f5b-5987-4316-8c8e-b60fa84fdc7b,U9385e759d7c6eb3f001317f8d640fdad,รุ่งทิวา บุญอภัย ได้กดไลค์รายงานของคุณ,like,SUB8cb42db1-1865-4e53-b2e3-ec25fb8eb5ef,1,"2025-09-11 05:22:08",
NOTIF527afc18-a5a6-4491-9de3-314e53240e3f,U5ed5f1ea35304e72d2785df3c705470a,ลักษณา ติงสุวาทิตย์ ได้กดไลค์รายงานของคุณ,like,SUBd52ed043-75ab-4ee8-af04-a07b38a383e6,0,"2025-09-11 09:58:09",
NOTIF52aba852-42f7-44ed-98ba-b5adf17808f0,U5ed5f1ea35304e72d2785df3c705470a,สุจิตรา สร้อยจักร ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBd52ed043-75ab-4ee8-af04-a07b38a383e6,0,"2025-09-14 09:53:27",
NOTIF52bdd530-3419-47cf-84fd-da325d7bc706,U20e38085f09aca2811cce54cb266d603,นฤมล คุ้มไพรี ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB634e699d-da1b-4fe8-9d84-67cf8b8fd16c,0,"2025-09-11 11:18:51",
NOTIF52be1f09-7499-41ad-819f-9c5d75c9a71e,U8189c4ebf4b2912ef555d7ebb8227220,Thanrana Pratumsri ได้กดไลค์รายงานของคุณ,like,SUBb3d7cbb4-b418-4c7e-870b-b48e1ab068b8,0,"2025-09-13 07:25:46",
NOTIF52d5ae2c-2f16-430a-9cf4-1385afd3f932,U5ed5f1ea35304e72d2785df3c705470a,สุกัญญา คำทา ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB466001d6-c06c-460e-ae31-9273b26fd450,0,"2025-09-12 04:29:45",
NOTIF52ebcf36-4d90-460b-baac-dd74ff5ba2e1,Uf7eaa71fec61d6fc7153349d1795ab8a,Thanrana Pratumsri ได้กดไลค์รายงานของคุณ,like,SUBcfdd5b00-f0b6-424b-9cde-e9785795ea00,0,"2025-09-13 07:25:23",
NOTIF52ffabcc-c42b-41d4-9608-9f027cf7e7bd,U19e9a06e02b09e71fa5c984a6a410467,มนัสชนก  ผายฉิมพลี ได้กดไลค์รายงานของคุณ,like,SUB94f8d159-4d9b-474e-869c-19f7493c6424,0,"2025-09-13 08:00:57",
NOTIF532075a7-9dba-4523-a1a2-5756d33ff935,U320e199e13b623206fdd29c333c6ed63,กฤษศรานุพงศ์ บรรจงจิต ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB539e4664-e4dd-4eee-8f03-cc8d0271bf52,0,"2025-09-12 00:51:06",
NOTIF53215d8a-9077-471f-bfed-881babc242eb,Ufb9e106fa98bb35ade0accad707044e3,วิภาดา เอียมโพธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBaa9520ee-ec6a-4c24-828d-8504640725a7,1,"2025-09-11 05:45:40",
NOTIF532f8219-01e8-4799-bc75-1b4b9ec64ff7,U5ed5f1ea35304e72d2785df3c705470a,จําเนียร  ไถหว่าน ได้กดไลค์รายงานของคุณ,like,SUB5c88a92e-d062-40d3-ba1b-fe124e26e9d4,0,"2025-09-12 10:32:49",
